utc_timestamp,AT_temperature,AT_radiation_direct_horizontal,AT_radiation_diffuse_horizontal,BE_temperature,BE_radiation_direct_horizontal,BE_radiation_diffuse_horizontal,BG_temperature,BG_radiation_direct_horizontal,BG_radiation_diffuse_horizontal,CH_temperature,CH_radiation_direct_horizontal,CH_radiation_diffuse_horizontal,CZ_temperature,CZ_radiation_direct_horizontal,CZ_radiation_diffuse_horizontal,DE_temperature,DE_radiation_direct_horizontal,DE_radiation_diffuse_horizontal,DK_temperature,DK_radiation_direct_horizontal,DK_radiation_diffuse_horizontal,EE_temperature,EE_radiation_direct_horizontal,EE_radiation_diffuse_horizontal,ES_temperature,ES_radiation_direct_horizontal,ES_radiation_diffuse_horizontal,FI_temperature,FI_radiation_direct_horizontal,FI_radiation_diffuse_horizontal,FR_temperature,FR_radiation_direct_horizontal,FR_radiation_diffuse_horizontal,GB_temperature,GB_radiation_direct_horizontal,GB_radiation_diffuse_horizontal,GR_temperature,GR_radiation_direct_horizontal,GR_radiation_diffuse_horizontal,HR_temperature,HR_radiation_direct_horizontal,HR_radiation_diffuse_horizontal,HU_temperature,HU_radiation_direct_horizontal,HU_radiation_diffuse_horizontal,IE_temperature,IE_radiation_direct_horizontal,IE_radiation_diffuse_horizontal,IT_temperature,IT_radiation_direct_horizontal,IT_radiation_diffuse_horizontal,LT_temperature,LT_radiation_direct_horizontal,LT_radiation_diffuse_horizontal,LU_temperature,LU_radiation_direct_horizontal,LU_radiation_diffuse_horizontal,LV_temperature,LV_radiation_direct_horizontal,LV_radiation_diffuse_horizontal,NL_temperature,NL_radiation_direct_horizontal,NL_radiation_diffuse_horizontal,NO_temperature,NO_radiation_direct_horizontal,NO_radiation_diffuse_horizontal,PL_temperature,PL_radiation_direct_horizontal,PL_radiation_diffuse_horizontal,PT_temperature,PT_radiation_direct_horizontal,PT_radiation_diffuse_horizontal,RO_temperature,RO_radiation_direct_horizontal,RO_radiation_diffuse_horizontal,SE_temperature,SE_radiation_direct_horizontal,SE_radiation_diffuse_horizontal,SI_temperature,SI_radiation_direct_horizontal,SI_radiation_diffuse_horizontal,SK_temperature,SK_radiation_direct_horizontal,SK_radiation_diffuse_horizontal
2016-10-14T06:00:00Z,4.074,9.23235241903,57.005447581,4.761,0.977839117067,10.7424608829,8.215,176.037357657,74.3811423433,5.093,1.71215966431,26.2394403357,3.495,13.8709121506,56.7832878494,4.045,1.98623707832,24.6647629217,7.992,6.14082179305,25.250878207,2.79,12.4508208545,65.7487791455,11.656,0.701815583039,5.24178441696,2.403,1.7318125078,37.5486874922,7.6,0.220986087229,7.55771391277,7.182,0.0818361964837,1.03616380352,16.847,197.439298896,71.825301104,8.7,24.2720593655,79.5979406345,4.513,35.146584831,83.497415169,7.553,0,0,13.752,1.18004092616,35.5103590738,-1.308,17.0079172971,71.6031827029,4.94,0.0715685240171,5.05563147598,0.655,17.3004367765,69.5720632235,5.41,2.00057380024,12.4483261998,0.515,0.817655186446,9.01154481355,1.474,37.9701651813,65.2838348187,11.79,0.000519790046932,0.00798020995307,4.231,107.208912445,97.6410875549,3.692,2.2987636817,25.7671363183,6.831,7.54437426466,62.9784257353,2.658,45.2458288948,76.1173711052
2016-10-14T07:00:00Z,6.252,68.0530350017,127.687264998,6.054,17.9353299798,77.9498700202,10.768,331.815516398,80.4441836023,6.84,10.9152305966,95.5244694034,5.193,77.9082756959,113.828624304,5.27,13.5223682748,89.0738317252,8.701,30.8883001206,81.7749998794,3.325,33.5696259746,114.003274025,12.661,25.5602513938,65.5866486062,2.772,4.5374915098,74.1201084902,8.574,3.335779883,58.372520117,7.981,5.88489231174,38.6063076883,18.696,364.770977321,80.1886226786,10.595,88.669802614,143.901397386,6.926,109.115083233,133.557516767,7.877,1.13954805526,13.8521519447,14.602,3.31978712369,85.1396128763,-0.466,60.8558153256,120.660884674,5.282,0.856692778548,37.9519072215,1.202,52.8857518194,117.150948181,6.322,32.9656476223,75.7520523777,1.073,12.3631373997,54.6175626003,3.408,165.152140174,83.629359826,12.279,11.1053683753,36.0271316247,6.434,254.086458371,106.517841629,4.328,12.8047603597,76.3468396403,8.588,28.1618849781,139.567415022,5.064,130.927089577,116.186610423
2016-10-14T08:00:00Z,8.922,168.279659534,156.745640466,8.02,74.4797451931,140.861254807,13.093,462.217669971,81.0311300291,8.462,34.7394686286,169.722031371,7.563,213.355993681,120.590806319,7.095,45.8457705592,154.082229441,9.415,52.1637623749,129.006437625,3.799,52.8457104735,148.227989526,14.114,127.470700572,119.346099428,3.138,7.38059635334,103.573103647,9.834,12.5734501259,129.585049874,9.334,34.2300172118,102.109082788,20.409,498.933058451,85.0487415486,13.067,139.869250175,191.329849825,9.607,196.795023599,157.643376401,8.849,12.0305422178,73.1633577822,15.471,6.42411521998,136.02028478,0.974,154.175522479,132.417677521,6.166,3.89293696116,96.2615630388,1.948,106.940541878,143.289658122,8.006,111.820797544,117.970602456,1.852,41.35249728,97.71670272,5.961,279.615245714,86.4148542859,13.866,99.4886883405,96.8757116595,8.442,355.993989123,114.492910877,5.092,33.639642393,121.887757607,10.141,40.307475747,195.562524253,7.581,232.778541333,131.280158667
2016-10-14T09:00:00Z,11.219,244.057719415,171.776080585,9.881,89.4725668909,189.362333109,14.832,542.136986438,81.1616135624,10.284,89.022259075,231.553640925,9.72,349.030961895,104.732438105,9.033,92.7852575515,195.529542448,9.934,63.1658400035,164.501659996,4.355,65.229658336,168.116241664,15.748,289.840528101,127.198371899,3.626,9.42472569528,121.855374305,11.1,19.0482491319,180.008650868,10.581,102.025322355,143.513277645,21.832,590.604593197,85.8496068032,14.92,155.448651021,230.222548979,11.691,282.32186551,160.74883449,9.604,42.1898254249,132.713874575,16.253,11.3145618822,186.834638118,2.933,315.725774976,92.1195250242,7.192,5.06171794387,123.733482056,2.844,166.647039035,146.027860965,9.628,180.319829377,144.488070623,2.693,71.346517294,125.332082706,8.108,363.922597307,85.9977026926,15.525,278.982475323,104.426524677,9.859,424.22467795,116.59202205,5.862,69.074619463,150.620480537,11.5,40.4604468995,229.9081531,9.433,314.033070507,134.995429493
2016-10-14T10:00:00Z,12.871,265.62537367,188.02892633,11.173,73.3146614684,223.570338532,16.194,563.532099201,81.0186007994,11.685,49.3355285164,249.098071484,11.283,396.390041438,105.506358562,10.796,128.248168686,215.988331314,10.306,65.4188468458,183.808853154,4.858,69.5228710201,173.38492898,17.114,396.766023971,135.891776029,4.127,11.2833230042,130.837976996,12.027,17.7971075516,200.424592448,11.631,190.183128163,153.149671837,22.887,616.397900155,87.2482998447,16.21,155.803821254,253.438978746,13.221,351.376933663,147.827766337,10.226,100.210583587,169.587616413,16.999,17.8195529286,228.229347071,4.525,387.581907425,69.8706925751,8.41,7.97056340204,155.709836598,3.791,232.723127696,124.831272304,10.85,202.606944378,171.955455622,3.502,97.7557956954,138.664704305,9.681,408.452573835,82.9624261652,16.818,424.307377208,105.978322792,10.911,455.240981922,111.783018078,6.631,139.323042152,148.864957848,12.317,34.2444628878,240.856837112,10.709,344.35197821,138.47832179
2016-10-14T11:00:00Z,13.876,219.67188733,207.84181267,12.004,51.6751524399,233.30584756,17.055,524.101703183,80.5034968169,12.367,16.2647080425,202.851391957,12.398,376.995396185,113.299503815,12.212,126.386357522,223.806042478,10.593,91.3382049408,187.488395059,5.236,56.5459294044,163.048470596,18.092,449.087415152,145.079784848,4.537,11.7217661518,126.104333848,12.714,17.2358142075,210.226385793,12.479,242.400032206,154.593567794,23.545,581.542622096,86.9324779036,16.898,113.277286953,260.409113047,14.257,366.561103525,134.873296475,10.792,172.279203363,176.762296637,17.637,21.0459073244,241.217992676,5.521,364.671780844,66.8326191558,10.298,34.7412897522,239.502610248,4.624,276.987981797,93.8363182034,11.703,163.299581621,201.548718379,4.202,124.778823971,135.004176029,10.753,397.110876085,81.7861239151,17.875,523.353408069,106.495291931,11.613,414.980422409,111.650277591,7.298,179.428604199,131.536995801,12.766,23.4300957405,224.090604259,11.526,330.94269019,137.90560981
2016-10-14T12:00:00Z,14.246,151.189470338,210.737329662,12.346,22.0951534588,196.693746541,17.356,430.732953643,78.5285463571,12.697,15.2428224663,196.818077534,13.025,301.952561559,123.372738441,13.143,100.007690172,216.664809828,10.832,140.834222979,160.936377021,5.424,33.0969321909,134.555267809,18.779,462.201102707,145.412897293,4.761,9.14331699601,104.300983004,13.143,16.6273250695,206.34437493,13.032,241.776929431,157.413870569,23.754,488.95709929,84.8098007102,17.015,56.7613089683,232.185591032,14.764,292.009077212,136.211822788,11.198,193.047714656,179.132385344,17.979,17.5915287509,220.210871249,5.909,298.049894504,63.9163054961,11.916,43.4687497159,238.531850284,4.997,220.291534121,86.281165879,12.193,105.30569574,212.51010426,4.705,143.554038564,116.888661436,11.328,332.000169196,82.3788308044,18.657,565.706259524,105.707740476,11.903,337.586383669,105.410516331,7.64,168.423814135,116.361885865,12.85,11.8674788704,175.74662113,11.901,285.156081549,129.071318451
2016-10-14T13:00:00Z,14.105,82.530307263,185.788592737,12.466,13.0624226863,161.776477314,17.073,294.59945153,74.2172484696,12.682,16.2844859735,184.563414027,13.084,183.774216896,131.120883104,13.52,56.0236765487,185.782123451,10.904,179.059580378,113.682819622,5.412,14.6523817814,90.7251182186,19.219,438.996111935,134.858988065,4.711,4.54936502005,67.6063349799,13.371,16.5973769661,192.495723034,13.255,195.408655666,158.688644334,23.491,347.367501585,80.8075984154,16.636,28.3544984272,178.584101573,14.752,192.365559687,128.394640313,11.336,153.412243221,183.373756779,17.876,10.4739831045,170.584216895,5.618,195.423662753,59.6357372473,12.761,26.8429693229,202.555730677,4.865,136.238589135,75.6896108648,12.233,39.0515560144,180.171343986,4.804,118.853849335,98.6369506651,11.375,221.403347982,83.8114520185,19.067,547.797164091,103.265335909,11.689,215.875617509,97.349682491,7.61,132.021199303,95.9418006972,12.747,8.8951109601,139.59958904,11.795,198.309431384,117.303668616
2016-10-14T14:00:00Z,13.42,31.3651543367,130.468545663,12.172,4.84910006896,102.775099931,16.012,133.397675786,64.8145242136,12.132,5.77077599057,114.286224009,12.526,67.0313418357,113.450158164,13.462,30.6310070297,137.07179297,10.68,99.5273747598,95.0159252402,5.129,3.9065971207,39.7476028793,19.399,374.874733099,117.165066901,4.331,1.11592050783,26.0842794922,13.345,12.446326073,153.654373927,13.113,112.026005662,152.229594338,22.638,175.636472886,72.4780271137,15.931,15.5192756617,120.222324338,14.107,78.0199852217,105.172914778,11.203,94.9355308016,170.854669198,17.586,5.23681027807,113.374889722,4.385,76.4008028721,48.8419971279,12.136,3.09688388564,90.5967161144,4.043,45.0273935547,52.8529064453,12.133,23.7902132628,139.398486737,4.39,73.7786854178,75.3049145822,10.724,95.1783051142,75.7055948858,19.144,476.868732944,97.4861670557,10.79,88.1575879827,75.0281120173,7.131,67.5549523287,71.8791476713,12.806,22.2515420654,140.842357935,11.082,82.8638581547,97.7081418453
2016-10-14T15:00:00Z,12.091,4.99243312421,52.8939668758,11.376,1.05103725592,43.1627627441,12.815,16.5144874669,23.2237125331,10.71,0.961164314758,41.3475356852,11.168,12.1530935085,52.8397064915,12.645,10.0279895491,72.7316104509,10.13,20.9253297418,57.4251702582,4.319,0.16896573122,2.75753426878,19.173,252.066015906,102.009384094,3.667,0.0450893276695,1.50341067233,12.985,6.29173964841,97.2572603516,12.592,37.6834573447,114.835642655,20.514,28.8863690529,38.6182309471,14.809,5.78414685711,55.5199531429,12.003,9.65537062032,42.5410293797,10.922,51.2720284176,133.992371582,17.067,1.67444278297,53.181057217,0.901,5.27354483647,10.6933551635,10.652,0.593247945197,34.2533520548,1.874,2.22523659935,7.61106340065,11.669,7.44979856247,76.7335014375,3.365,17.9746133167,42.0372866833,8.563,13.5505278135,32.7301721865,18.848,346.33921033,93.0582896699,7.957,7.09835210485,21.0630478952,5.774,11.7148375894,30.8765624106,12.027,5.5146894762,60.6807105238,9.199,10.5661377508,40.5164622492
2016-10-14T16:00:00Z,10.6,0.132124881719,3.33397511828,10.413,0.176073084179,10.8478269158,10.255,0,0,9.45,0.391639714551,14.6252602854,9.333,0.294618627816,2.79548137218,10.953,0.754305505945,11.2971944941,9.432,0.568365611872,5.10943438813,3.999,0,0,18.395,110.274545637,77.4375543631,3.461,0,0,12.023,1.5413107124,35.5622892876,11.616,6.91434818927,50.0672518107,18.267,0.0135956697269,0.109404330273,12.877,0.185023707328,3.21507629267,9.816,0.0290212619504,0.44737873805,10.508,16.9200591597,77.5029408403,16.304,0.164640224655,7.90075977535,-0.363,0,0,9.639,0.195386428879,11.4337135711,1.095,0,0,10.664,0.554321063582,15.3706789364,2.221,0.632683168345,3.87911683166,6.673,0.0363790126815,0.283920987319,18.159,181.765464436,85.1133355639,5.998,3.3585452363E-5,0.000566414547637,4.738,0.0790147078369,0.708885292163,10.006,0.179726671468,4.28667332853,7.255,0.0347051218981,0.439794878102
2016-10-14T17:00:00Z,9.902,0,0,9.844,5.65613651939E-5,0.00604343863481,9.184,0,0,8.377,6.1968103922E-6,0.000293803189608,8.363,0,0,9.97,0,0,9.15,0,0,3.859,0,0,16.183,13.2754116038,25.0335883962,3.426,0,0,10.904,0.066675813507,1.83352418649,10.269,0.214957303604,3.2360426964,17.36,0,0,12.215,0,0,9.315,0,0,9.779,1.18439423712,13.5300057629,15.858,0,0,-0.899,0,0,8.709,0,0,0.746,0,0,9.954,2.27465340153E-6,0.000197725346598,1.892,0,0,6.002,0,0,16.865,33.7442728954,52.1541271046,5.368,0,0,4.546,0,0,9.474,0,0,6.474,0,0
2016-10-14T18:00:00Z,9.464,0,0,9.635,0,0,8.24,0,0,7.909,0,0,7.702,0,0,9.348,0,0,9.068,0,0,3.758,0,0,14.636,0.242853314808,1.01134668519,3.269,0,0,10.542,0,0,9.773,0,0,16.518,0,0,11.895,0,0,8.987,0,0,9.581,0,0,15.729,0,0,-1.429,0,0,8.611,0,0,0.604,0,0,9.716,0,0,1.635,0,0,5.217,0,0,14.678,0.200005785187,2.18809421481,4.765,0,0,4.243,0,0,9.372,0,0,5.936,0,0
2016-10-14T19:00:00Z,8.981,0,0,9.354,0,0,7.471,0,0,7.516,0,0,7.283,0,0,8.8,0,0,9.062,0,0,3.635,0,0,13.957,0,0,3.081,0,0,10.247,0,0,9.445,0,0,15.856,0,0,11.709,0,0,8.747,0,0,9.798,0,0,15.623,0,0,-1.135,0,0,8.576,0,0,0.69,0,0,9.396,0,0,1.38,0,0,4.55,0,0,14.232,0.00248978370146,0.0596102162985,4.19,0,0,4.049,0,0,8.974,0,0,5.632,0,0
2016-10-14T20:00:00Z,8.508,0,0,9.081,0,0,6.886,0,0,7.181,0,0,6.949,0,0,8.405,0,0,9.101,0,0,3.452,0,0,13.33,0,0,2.956,0,0,9.935,0,0,9.244,0,0,15.354,0,0,11.441,0,0,8.444,0,0,10.016,0,0,15.536,0,0,-1.174,0,0,8.376,0,0,0.615,0,0,9.151,0,0,1.141,0,0,4.034,0,0,14.063,0,0,3.678,0,0,3.932,0,0,8.528,0,0,5.52,0,0
2016-10-14T21:00:00Z,8.06,0,0,8.827,0,0,6.523,0,0,6.933,0,0,6.815,0,0,8.126,0,0,9.143,0,0,3.249,0,0,12.763,0,0,2.896,0,0,9.653,0,0,9.132,0,0,15.065,0,0,11.087,0,0,8.211,0,0,10.055,0,0,15.503,0,0,-1.35,0,0,7.819,0,0,0.451,0,0,8.986,0,0,0.971,0,0,3.708,0,0,13.897,0,0,3.304,0,0,3.956,0,0,8.063,0,0,5.576,0,0
2016-10-14T22:00:00Z,7.686,0,0,8.625,0,0,6.332,0,0,6.862,0,0,6.818,0,0,7.886,0,0,9.13,0,0,3.019,0,0,12.358,0,0,2.818,0,0,9.484,0,0,9.041,0,0,14.945,0,0,10.862,0,0,8.042,0,0,9.988,0,0,15.468,0,0,-1.51,0,0,7.332,0,0,0.299,0,0,8.813,0,0,0.832,0,0,3.497,0,0,13.805,0,0,3.077,0,0,3.97,0,0,7.681,0,0,5.752,0,0
2016-10-14T23:00:00Z,7.376,0,0,8.524,0,0,6.15,0,0,6.691,0,0,6.682,0,0,7.658,0,0,9.073,0,0,2.78,0,0,12.051,0,0,2.718,0,0,9.414,0,0,8.999,0,0,14.86,0,0,10.765,0,0,7.804,0,0,9.931,0,0,15.441,0,0,-1.594,0,0,7.347,0,0,0.158,0,0,8.667,0,0,0.718,0,0,3.383,0,0,13.742,0,0,2.908,0,0,3.987,0,0,7.385,0,0,5.764,0,0
2016-10-15T00:00:00Z,7.111,0,0,8.419,0,0,5.966,0,0,6.536,0,0,6.463,0,0,7.475,0,0,9.019,0,0,2.597,0,0,11.872,0,0,2.635,0,0,9.388,0,0,8.997,0,0,14.74,0,0,10.622,0,0,7.555,0,0,9.851,0,0,15.364,0,0,-1.689,0,0,7.495,0,0,-0.002,0,0,8.577,0,0,0.603,0,0,3.319,0,0,13.753,0,0,2.741,0,0,3.974,0,0,7.143,0,0,5.641,0,0
2016-10-15T01:00:00Z,6.92,0,0,8.331,0,0,5.789,0,0,6.37,0,0,6.239,0,0,7.315,0,0,8.976,0,0,2.473,0,0,11.725,0,0,2.555,0,0,9.323,0,0,8.918,0,0,14.562,0,0,10.325,0,0,7.305,0,0,9.785,0,0,15.221,0,0,-1.763,0,0,7.806,0,0,-0.128,0,0,8.458,0,0,0.533,0,0,3.301,0,0,13.78,0,0,2.603,0,0,3.997,0,0,6.879,0,0,5.509,0,0
2016-10-15T02:00:00Z,6.749,0,0,8.341,0,0,5.671,0,0,6.263,0,0,6.005,0,0,7.189,0,0,8.986,0,0,2.369,0,0,11.564,0,0,2.49,0,0,9.213,0,0,8.81,0,0,14.385,0,0,10.213,0,0,7.117,0,0,9.676,0,0,15.026,0,0,-1.789,0,0,7.819,0,0,-0.236,0,0,8.277,0,0,0.487,0,0,3.282,0,0,13.848,0,0,2.54,0,0,4.172,0,0,6.701,0,0,5.325,0,0
2016-10-15T03:00:00Z,6.578,0,0,8.464,0,0,5.575,0,0,6.306,0,0,5.812,0,0,7.169,0,0,8.985,0,0,2.254,0,0,11.306,0,0,2.457,0,0,9.06,0,0,8.688,0,0,14.187,0,0,10.257,0,0,7.001,0,0,9.548,0,0,14.78,0,0,-1.742,0,0,7.726,0,0,-0.223,0,0,8.14,0,0,0.527,0,0,3.191,0,0,13.916,0,0,2.48,0,0,4.256,0,0,6.677,0,0,5.124,0,0
2016-10-15T04:00:00Z,6.408,0,0,8.599,0,0,5.541,0.0673852246803,0.89331477532,6.466,0,0,5.643,0,0,7.203,0,0,9.012,0,0,2.118,0,0,10.994,0,0,2.416,0,0,8.845,0,0,8.563,0,0,13.927,0.104454618946,0.656345381054,10.229,0,0,6.87,0,0,9.404,0,0,14.538,0,0,-1.603,0,0,7.735,0,0,-0.172,4.09417987662E-6,9.59058201234E-5,8.125,0,0,0.626,0,0,3.051,0,0,14.015,0,0,2.424,0.0921077616273,0.895692238373,4.279,0,0,6.643,0,0,4.97,0,0
2016-10-15T05:00:00Z,6.276,0.239473382597,3.3217266174,8.782,0,0,6.567,7.74544954948,47.2593504505,6.339,9.78969721106E-6,0.000490210302789,5.427,0.389412850507,3.74278714949,7.234,0.00571533997646,0.124284660024,9.081,0.000158145243686,0.00564185475631,1.98,1.13091092719,10.9430890728,10.715,0,0,2.449,0.139644171214,4.45545582879,8.562,7.65123448961E-5,0.0010234876551,8.532,0,0,14.829,30.1610105497,47.5115894503,10.289,0.243039971446,6.03476002855,6.852,0.343239380142,8.71056061986,9.275,0,0,14.336,0.0729590838277,1.95744091617,-1.35,1.39110192057,13.2707980794,7.874,0,0,-0.032,1.4038852958,13.1248147042,8.17,0,0,0.674,0.00018294391851,0.00621705608149,3.08,0.380623249783,7.21887675022,14.086,0,0,3.511,8.47170817822,45.3743918218,4.355,0.00938218004619,0.258317819954,6.809,0.131460391136,3.29893960886,5.051,0.538495354818,9.08670464518
2016-10-15T06:00:00Z,7.311,7.66193615395,54.006063846,9.023,0.0559870538013,2.9350129462,8.575,43.6720881031,126.842911897,6.483,1.31543528976,20.8792647102,6.166,10.61268001,54.74731999,7.638,1.19625169131,20.7643483087,9.191,0.242295732016,10.869504268,2.288,12.3842732164,59.1839267836,10.575,1.88652278969,5.48057721031,2.875,2.05330659476,37.0972934052,8.466,1.17535465969,10.1867453403,8.579,0.0239204383829,0.586679561617,16.648,157.406510977,91.1011890226,11.033,3.95445391159,59.1287460884,7.518,4.21352950849,60.8203704915,9.146,0,0,14.882,4.39087617736,46.4288238226,-0.502,13.7874693139,67.5909306861,8.103,0.0688340816211,4.70456591838,0.658,17.9657485769,66.6681514231,8.363,0.241204953826,6.55299504617,0.758,0.76190440438,8.15719559562,3.907,5.75804215228,58.9184578477,14.105,0.000174003083932,0.00362599691607,5.339,31.8492453139,119.025754686,4.722,1.66008665625,23.5214133437,7.854,2.75254100468,46.8136589953,5.778,5.06866091267,59.2847390873
2016-10-15T07:00:00Z,9.143,36.8966686636,125.829831336,9.473,0.736937758108,27.5163622419,10.937,95.7210979878,187.622002012,7.914,13.1499403047,89.4577596953,7.701,43.3022645918,119.933235408,8.779,8.70216126452,81.8684387355,9.415,1.05939632824,41.5839036718,2.933,52.8277455486,103.301554451,12.101,62.6572280692,52.5476719308,3.319,7.25357537879,79.6629246212,9.439,18.8608508143,71.7905491857,9.326,2.42945890333,31.2060410967,18.157,309.203400681,107.184199319,12.202,12.6666668378,127.383133162,8.808,20.8458958788,136.964604121,9.077,0.208111939984,7.13408806002,16.079,30.8748196254,128.118380375,0.702,44.7150283143,119.370171686,8.451,0.376304239427,23.6164957606,1.72,71.9367259125,110.024774088,9.179,3.38300609483,52.9173939052,1.429,13.0309361498,54.0110638502,5.276,24.4040236438,126.970576356,14.372,2.60293278466,28.2541672153,7.471,60.5044330462,181.836266954,5.364,8.85660757762,72.6121924224,9.061,9.70867028781,110.300029712,6.851,17.2786754848,123.828424515
2016-10-15T08:00:00Z,11.295,96.1895467335,176.420553266,10.15,4.10226085133,79.6143391487,12.969,138.820011979,230.036988021,9.46,56.9660841005,161.3119159,9.642,92.033998162,165.917301838,10.243,25.7305679962,146.129832004,9.642,2.06515325635,71.9578467437,4.057,159.007800088,105.748299912,14.277,211.446084327,77.3554156728,3.863,15.290200727,116.987099273,10.87,105.992573736,125.948226264,10.458,13.9702217715,93.1085782285,19.539,421.345118946,120.800181054,13.694,26.0330628088,189.277737191,10.708,69.2335515082,201.745048492,9.534,2.15276091549,45.6710390845,17.248,95.2779181447,189.723181855,1.9,93.5253432267,149.539956773,9.025,1.13654468321,53.8993553168,2.859,142.643243144,125.450456856,10.176,10.3805466252,109.043953375,2.451,43.2869030767,96.9576969233,6.957,52.8789047464,180.315595254,15.093,19.8195244471,108.182575553,9.693,87.3165785274,228.093521473,6.101,25.8772693618,122.147730638,10.638,24.7333689491,177.199531051,8.128,38.0395656783,179.099634322
2016-10-15T09:00:00Z,13.411,209.771683645,185.722016355,11.007,19.6011277989,153.273772201,14.631,162.172381432,255.008618568,10.876,142.686507,195.065093,11.616,173.517532824,182.007267176,11.671,44.0253896172,193.924310383,9.863,3.27141813484,100.238781865,4.967,210.750261422,104.792338578,16.771,378.024605155,81.2560948453,4.409,23.1537119608,141.365088039,12.719,218.207062633,140.849337367,11.499,42.4414632698,152.34873673,20.637,492.838925434,129.166574566,15.431,65.6516375119,253.554862488,12.954,178.826363686,218.017936314,10.133,8.91299571134,102.381604289,18.525,189.886605332,212.902794668,3.279,206.87998825,135.64131175,9.774,5.31373826801,121.505461732,4.085,216.250976253,119.388823747,11.229,18.8098839484,156.038716052,3.383,75.7760345937,124.534965406,8.436,71.819001139,213.464598861,16.058,54.1080989438,184.167101056,11.205,106.038909768,254.851590232,6.806,53.0783396798,156.75126032,12.321,60.9075538345,240.095246165,9.745,108.127162016,220.968937984
2016-10-15T10:00:00Z,14.938,237.637259367,197.510340633,12.185,104.756835237,208.908064763,15.953,184.113311711,257.591088289,12.139,246.797620695,189.880379305,13.374,251.814517487,171.860282513,12.717,48.1825188125,217.195381188,10.044,3.7833453382,113.926754662,5.638,232.877043147,100.552556853,18.499,502.63239114,83.98040886,4.839,22.9226231639,144.428676836,14.675,310.475014863,143.302785137,12.535,92.3009505281,188.204149472,21.401,507.976065851,135.343534149,17.028,74.3274933992,274.753106601,14.831,221.186119427,216.969780573,10.737,27.2821618888,160.569838111,19.565,269.300901614,211.250398386,4.656,321.953352003,94.1615479967,10.713,18.6549513445,195.392548656,5.348,294.533392298,93.2732077024,12.322,32.7242677911,197.708932209,4.116,94.0962308451,140.122869155,9.478,62.5865039392,224.505196061,17.014,107.002241092,240.020258908,12.248,117.167204917,260.615195083,7.311,76.9310369884,171.257663012,13.769,60.5179910526,256.388308947,11.355,175.801227087,216.852772913
2016-10-15T11:00:00Z,15.863,201.312958895,212.066941105,13.599,265.763833372,166.884966628,16.882,186.673874696,240.726925304,13.241,314.428505556,170.321994444,14.781,291.507629549,154.257370451,13.52,52.3114544221,225.890545578,10.153,4.01502345732,118.878876543,6.199,225.631844969,91.3483550313,19.72,579.669840314,84.3480596857,5.125,20.6134101437,134.979889856,16.19,344.424625176,147.688074824,13.467,162.020593552,192.635606448,21.766,457.933500788,142.053199212,17.69,38.8768334706,251.818066529,16.18,215.125794321,213.508105679,11.314,96.1500636788,200.345636321,20.263,316.165652194,196.756447806,5.709,336.563633147,75.6643668535,11.663,29.5673217281,224.388278272,6.317,292.16382776,81.2727722402,13.313,38.3299694528,212.181730547,4.78,107.768234539,141.989765461,10.11,48.0975673943,214.907732606,17.877,166.236110061,268.029489939,12.894,121.438768783,245.485231217,7.618,79.591808176,170.067591824,14.805,53.3747620801,254.11273792,12.801,237.697153359,186.213346641
2016-10-15T12:00:00Z,16.286,155.935670478,206.767029522,14.724,323.810887521,132.044212479,17.33,153.231864691,211.616635309,14.09,368.862243252,134.455056748,15.548,248.94743616,148.63926384,14.109,51.8005134821,215.293986518,10.161,3.31091350672,106.840086493,6.5,174.597748095,83.5297519051,20.557,588.186904827,86.1790951727,5.228,14.0606281146,108.831071885,17.134,345.0726563,143.4436437,14.056,168.2844319,191.9865681,21.789,356.786044207,145.250655793,17.587,14.806038845,189.973061155,16.818,139.428979255,210.399620745,11.804,195.271847607,179.723752393,20.557,298.705736436,182.779663564,6.259,273.180539881,71.0275601193,12.252,22.332783665,201.943116335,6.858,240.747986929,72.921513071,13.942,36.6364396234,203.840760377,5.231,98.8108840321,134.133615968,10.342,35.0278891416,187.507810858,18.474,190.140748074,277.710851926,13.165,99.4625608834,212.792539117,7.698,67.4372036223,155.890996378,15.276,40.4679859587,227.180614041,13.861,257.850709012,146.793990988
2016-10-15T13:00:00Z,16.193,96.5977050184,181.068294982,15.287,276.647720552,123.043079448,17.158,85.6157063905,169.90969361,14.449,303.802962544,124.634237456,15.655,164.20454236,140.14245764,14.406,42.3304671178,184.536032882,10.051,1.88320484271,77.4522951573,6.448,98.4732257181,71.3009742819,21.034,544.92970957,84.0287904298,5.099,7.10931274927,71.4601872507,17.617,307.12602986,132.77107014,14.266,127.214859145,187.974940855,21.48,216.834966281,141.525333719,17.069,6.11545740225,127.564742598,16.653,53.6998486859,175.423951314,12.095,216.340341839,158.766058161,20.511,242.486927822,161.344872178,6.232,177.092009839,64.5279901613,12.716,32.9931901977,199.244609802,6.873,148.62626746,65.8672325404,14.334,48.1310724852,190.651327515,5.305,66.8652139367,117.907386063,10.134,20.48457284,141.80272716,18.776,165.006265522,273.207334478,12.979,52.3285989233,161.743501077,7.466,33.0933589413,124.095441059,15.328,34.7249988436,191.070701156,14.314,209.184361786,116.355138214
